_MEMBER_Control_sites,_MEMBER_PRMT_reg,_MEMBER_Regulatable_sites,_LogP_Control_sites,_LogP_PRMT_reg,_LogP_Regulatable_sites,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,0,0,-4.541469920922221,0.0,0.0,R-HSA-1799339,M100,1,0,Reactome Gene Sets,6,SRP-dependent cotranslational protein targeting to membrane,,-4.541469920922221,2.676253687315634,4.817310192755737,5157,54,678,19,2.8023598820059,0.633833175631756,6146|6155|6156|6158|6159|6161|6165|6167|6168|6188|6191|6223|6228|6235|6727|9045|9349|23521|25873,RPL22|RPL27|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPS3|RPS4X|RPS19|RPS23|RPS29|SRP14|RPL14|RPL23|RPL13A|RPL36,-1.7970595767714284,0,1,0,0,-9.900744899022044,4.056637168141593,
1,0,0,-4.4986361483258195,0.0,0.0,R-HSA-72766,M100,1,0,Reactome Gene Sets,6,Translation,,-4.4986361483258195,1.9699497039536513,4.509953421233112,5157,139,678,36,5.3097345132743365,0.8611409139258999,1974|1981|3646|6146|6155|6156|6158|6159|6161|6165|6167|6168|6188|6191|6223|6228|6235|6727|7453|8565|8661|8667|8669|9045|9349|9521|23521|25873|26986|27068|51373|57505|84545|118487|122704|123263,EIF4A2|EIF4G1|EIF3E|RPL22|RPL27|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPS3|RPS4X|RPS19|RPS23|RPS29|SRP14|WARS1|YARS1|EIF3A|EIF3H|EIF3J|RPL14|RPL23|EEF1E1|RPL13A|RPL36|PABPC1|PPA2|MRPS17|AARS2|MRPL43|CHCHD1|MRPL52|MTFMT,-1.7649496695667997,0,1,0,0,-9.900744899022044,4.056637168141593,
1,0,0,-4.3730041680547895,0.0,0.0,hsa05171,M100,1,0,KEGG Pathway,24,Coronavirus disease - COVID-19,,-4.3730041680547895,2.3640875388662996,4.598104283133547,5157,74,678,23,3.392330383480826,0.6952484466239617,3572|5610|6146|6155|6156|6158|6159|6161|6165|6167|6168|6188|6191|6223|6228|6235|6885|9045|9349|23521|25873|57506|340061,IL6ST|EIF2AK2|RPL22|RPL27|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPS3|RPS4X|RPS19|RPS23|RPS29|MAP3K7|RPL14|RPL23|RPL13A|RPL36|MAVS|STING1,-1.6600022881556207,0,1,0,0,-9.900744899022044,4.056637168141593,
1,0,0,-4.10113149532968,0.0,0.0,R-HSA-9711097,M100,1,0,Reactome Gene Sets,6,Cellular response to starvation,,-4.10113149532968,2.3840311715757494,4.436139062297387,5157,67,678,21,3.0973451327433628,0.6653463693106606,6146|6155|6156|6158|6159|6161|6165|6167|6168|6188|6191|6223|6228|6235|8131|9045|9349|9550|10985|23521|25873,RPL22|RPL27|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPS3|RPS4X|RPS19|RPS23|RPS29|NPRL3|RPL14|RPL23|ATP6V1G1|GCN1|RPL13A|RPL36,-1.426759017786642,0,1,0,0,-9.900744899022044,4.056637168141593,
1,0,0,-3.723471163801847,0.0,0.0,hsa03010,M100,1,0,KEGG Pathway,24,Ribosome,,-3.723471163801847,2.3691426084433482,4.184847765387742,5157,61,678,19,2.8023598820059,0.633833175631756,6146|6155|6156|6158|6159|6161|6165|6167|6168|6188|6191|6223|6228|6235|9045|9349|23521|25873|51373,RPL22|RPL27|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPS3|RPS4X|RPS19|RPS23|RPS29|RPL14|RPL23|RPL13A|RPL36|MRPS17,-1.147852839965236,0,1,0,0,-9.900744899022044,4.056637168141593,
1,0,0,-3.6282983879452453,0.0,0.0,CORUM:5380,M100,1,0,CORUM,33,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",,-3.6282983879452453,4.056637168141593,4.612158812931226,5157,15,678,8,1.1799410029498525,0.41470364640666435,6155|6156|6158|6161|6165|6168|9045|25873,RPL27|RPL30|RPL28|RPL32|RPL35A|RPL37A|RPL14|RPL36,-1.088008026450377,0,1,0,0,-9.900744899022044,4.056637168141593,
1,0,0,-9.808962354269068,0.0,0.0,R-HSA-8953854,M100,1,0,Reactome Gene Sets,6,Metabolism of RNA,,-9.808962354269068,1.9177091428714683,6.949790000513879,5157,353,678,89,13.126843657817108,1.296904836680592,677|1453|1974|1981|2962|3178|3183|3184|3185|4670|5094|5432|5441|5520|5683|5690|5693|5713|5714|5715|5717|5725|6146|6155|6156|6158|6159|6161|6165|6167|6168|6188|6191|6223|6228|6235|6428|6434|6629|6635|6636|7529|7534|8570|9045|9125|9188|9349|9652|9692|9939|9972|10179|10181|10197|10436|10644|10767|10885|10914|22826|22984|23020|23521|23636|23658|25821|25873|26986|27350|51077|51503|51747|51759|54913|55571|55720|55749|57461|57647|58517|63892|65083|80153|80746|85437|116461|153527|220988,ZFP36L1|CSNK1D|EIF4A2|EIF4G1|GTF2F1|HNRNPA1|HNRNPC|HNRNPD|HNRNPF|HNRNPM|PCBP2|POLR2C|POLR2L|PPP2R2A|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PTBP1|RPL22|RPL27|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPS3|RPS4X|RPS19|RPS23|RPS29|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|YWHAB|YWHAZ|KHSRP|RPL14|CNOT9|DDX21|RPL23|SKIC3|PRORP|RBM8A|NUP153|RBM7|RBM5|PSME3|EMG1|IGF2BP2|HBS1L|WDR3|PAPOLA|DNAJC8|PDCD11|SNRNP200|RPL13A|NUP62|LSM5|MTO1|RPL36|PABPC1|APOBEC3C|FCF1|CWC15|LUC7L3|C9orf78|RPP25|CNOT11|TSR1|CCAR1|ISY1|DHX37|RBM25|THADA|NOL6|EDC3|TSEN2|ZCRB1|TSEN15|ZMAT2|HNRNPA3,-5.763522014454295,0,2,1,1,-9.808962354269068,2.2184734513274336,
1,0,0,-3.757823385264082,0.0,0.0,R-HSA-72172,M100,1,0,Reactome Gene Sets,6,mRNA Splicing,,-3.757823385264082,1.950306330837304,4.0450328714225465,5157,117,678,30,4.424778761061947,0.7897753769584906,2962|3178|3183|3184|3185|4670|5094|5432|5441|5725|6428|6434|6629|6635|6636|9939|10179|10181|22826|23020|23658|51503|51747|51759|55749|57461|58517|85437|153527|220988,GTF2F1|HNRNPA1|HNRNPC|HNRNPD|HNRNPF|HNRNPM|PCBP2|POLR2C|POLR2L|PTBP1|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|RBM8A|RBM7|RBM5|DNAJC8|SNRNP200|LSM5|CWC15|LUC7L3|C9orf78|CCAR1|ISY1|RBM25|ZCRB1|ZMAT2|HNRNPA3,-1.174781043348264,0,2,0,0,-9.808962354269068,2.2184734513274336,
1,0,0,-3.680732502761133,0.0,0.0,GO:0000375,M100,1,0,GO Biological Processes,19,"RNA splicing, via transesterification reactions",19_GO:0008152 metabolic process,-3.680732502761133,1.8868079851821362,3.9683282227624797,5157,129,678,32,4.71976401179941,0.8144167691202603,3178|3183|3185|4670|6421|6428|6434|6629|6635|6636|8570|8996|9169|9939|10181|10658|11168|22913|23020|23658|26986|29896|51319|51503|51631|51747|51759|55692|57461|85437|153527|220988,HNRNPA1|HNRNPC|HNRNPF|HNRNPM|SFPQ|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|KHSRP|NOL3|SCAF11|RBM8A|RBM5|CELF1|PSIP1|RALY|SNRNP200|LSM5|PABPC1|TRA2A|RSRC1|CWC15|LUC7L2|LUC7L3|C9orf78|LUC7L|ISY1|ZCRB1|ZMAT2|HNRNPA3,-1.1266538567806317,0,2,0,0,-9.808962354269068,2.2184734513274336,
1,0,0,-3.65798448204463,0.0,0.0,GO:0016071,M100,1,0,GO Biological Processes,19,mRNA metabolic process,19_GO:0008152 metabolic process,-3.65798448204463,1.541124414367517,3.796845932368887,5157,306,678,62,9.144542772861357,1.1069848061310874,677|3178|3183|3185|3646|4670|5094|5725|6421|6428|6434|6629|6635|6636|6651|6720|7072|7812|8570|8996|9125|9169|9652|9704|9939|9967|10114|10181|10656|10658|10767|10914|11168|22913|22944|23020|23248|23658|25962|26523|26986|29101|29896|51154|51319|51503|51631|51747|51759|55571|55692|57461|57805|58517|64062|80153|80746|85437|116461|140890|153527|220988,ZFP36L1|HNRNPA1|HNRNPC|HNRNPF|EIF3E|HNRNPM|PCBP2|PTBP1|SFPQ|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|SON|SREBF1|TIA1|CSDE1|KHSRP|NOL3|CNOT9|SCAF11|SKIC3|DHX34|RBM8A|THRAP3|HIPK3|RBM5|KHDRBS3|CELF1|HBS1L|PAPOLA|PSIP1|RALY|KIN|SNRNP200|RPRD2|LSM5|VIRMA|AGO1|PABPC1|SSU72|TRA2A|MRTO4|RSRC1|CWC15|LUC7L2|LUC7L3|C9orf78|CNOT11|LUC7L|ISY1|CCAR2|RBM25|RBM26|EDC3|TSEN2|ZCRB1|TSEN15|SREK1|ZMAT2|HNRNPA3,-1.110854696019456,0,2,0,0,-9.808962354269068,2.2184734513274336,
1,0,0,-3.587296432100085,0.0,0.0,R-HSA-72163,M100,1,0,Reactome Gene Sets,6,mRNA Splicing - Major Pathway,,-3.587296432100085,1.934909175593852,3.926974975842085,5157,114,678,29,4.277286135693215,0.7770998167518534,2962|3178|3183|3184|3185|4670|5094|5432|5441|5725|6428|6434|6629|6635|6636|9939|10179|10181|22826|23020|23658|51503|51747|51759|55749|57461|58517|153527|220988,GTF2F1|HNRNPA1|HNRNPC|HNRNPD|HNRNPF|HNRNPM|PCBP2|POLR2C|POLR2L|PTBP1|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|RBM8A|RBM7|RBM5|DNAJC8|SNRNP200|LSM5|CWC15|LUC7L3|C9orf78|CCAR1|ISY1|RBM25|ZMAT2|HNRNPA3,-1.0603700321631981,0,2,0,0,-9.808962354269068,2.2184734513274336,
1,0,0,-3.514837983787653,0.0,0.0,GO:0000377,M100,1,0,GO Biological Processes,19,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",19_GO:0008152 metabolic process,-3.514837983787653,1.8713653603034135,3.852469199579347,5157,126,678,31,4.572271386430678,0.8022106927689044,3178|3183|3185|4670|6421|6428|6434|6629|6635|6636|8996|9169|9939|10181|10658|11168|22913|23020|23658|26986|29896|51319|51503|51631|51747|51759|55692|57461|85437|153527|220988,HNRNPA1|HNRNPC|HNRNPF|HNRNPM|SFPQ|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|NOL3|SCAF11|RBM8A|RBM5|CELF1|PSIP1|RALY|SNRNP200|LSM5|PABPC1|TRA2A|RSRC1|CWC15|LUC7L2|LUC7L3|C9orf78|LUC7L|ISY1|ZCRB1|ZMAT2|HNRNPA3,-1.0375993680398738,0,2,0,0,-9.808962354269068,2.2184734513274336,
1,0,0,-3.514837983787653,0.0,0.0,GO:0000398,M100,1,0,GO Biological Processes,19,"mRNA splicing, via spliceosome",19_GO:0008152 metabolic process,-3.514837983787653,1.8713653603034135,3.852469199579347,5157,126,678,31,4.572271386430678,0.8022106927689044,3178|3183|3185|4670|6421|6428|6434|6629|6635|6636|8996|9169|9939|10181|10658|11168|22913|23020|23658|26986|29896|51319|51503|51631|51747|51759|55692|57461|85437|153527|220988,HNRNPA1|HNRNPC|HNRNPF|HNRNPM|SFPQ|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|NOL3|SCAF11|RBM8A|RBM5|CELF1|PSIP1|RALY|SNRNP200|LSM5|PABPC1|TRA2A|RSRC1|CWC15|LUC7L2|LUC7L3|C9orf78|LUC7L|ISY1|ZCRB1|ZMAT2|HNRNPA3,-1.0375993680398738,0,2,0,0,-9.808962354269068,2.2184734513274336,
1,0,0,-3.291937138697625,0.0,0.0,GO:0008380,M100,1,0,GO Biological Processes,19,RNA splicing,19_GO:0008152 metabolic process,-3.291937138697625,1.6552340776743546,3.6094415586828266,5157,193,678,42,6.1946902654867255,0.925781850122776,3178|3183|3185|4670|5725|6421|6428|6434|6629|6635|6636|6651|7072|8570|8996|9169|9939|9967|10181|10658|11168|22913|23020|23658|25962|26986|29896|51319|51503|51631|51747|51759|55692|57461|57805|58517|80746|85437|116461|140890|153527|220988,HNRNPA1|HNRNPC|HNRNPF|HNRNPM|PTBP1|SFPQ|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|SON|TIA1|KHSRP|NOL3|SCAF11|RBM8A|THRAP3|RBM5|CELF1|PSIP1|RALY|SNRNP200|LSM5|VIRMA|PABPC1|TRA2A|RSRC1|CWC15|LUC7L2|LUC7L3|C9orf78|LUC7L|ISY1|CCAR2|RBM25|TSEN2|ZCRB1|TSEN15|SREK1|ZMAT2|HNRNPA3,-0.8997093126581943,0,2,0,0,-9.808962354269068,2.2184734513274336,
1,0,0,-3.1585630204173234,0.0,0.0,GO:0006397,M100,1,0,GO Biological Processes,19,mRNA processing,19_GO:0008152 metabolic process,-3.1585630204173234,1.5659812597605416,3.478026516760025,5157,238,678,49,7.227138643067847,0.9944405427816272,677|3178|3183|3185|4670|5725|6421|6428|6434|6629|6635|6636|6651|7072|8570|8996|9169|9939|9967|10181|10656|10658|10914|11168|22913|22944|23020|23248|23658|25962|26986|29101|29896|51319|51503|51631|51747|51759|55692|57461|57805|58517|64062|80746|85437|116461|140890|153527|220988,ZFP36L1|HNRNPA1|HNRNPC|HNRNPF|HNRNPM|PTBP1|SFPQ|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|SON|TIA1|KHSRP|NOL3|SCAF11|RBM8A|THRAP3|RBM5|KHDRBS3|CELF1|PAPOLA|PSIP1|RALY|KIN|SNRNP200|RPRD2|LSM5|VIRMA|PABPC1|SSU72|TRA2A|RSRC1|CWC15|LUC7L2|LUC7L3|C9orf78|LUC7L|ISY1|CCAR2|RBM25|RBM26|TSEN2|ZCRB1|TSEN15|SREK1|ZMAT2|HNRNPA3,-0.7929069390207624,0,2,0,0,-9.808962354269068,2.2184734513274336,
1,0,0,-2.586589035260441,0.0,0.0,R-HSA-72203,M100,1,0,Reactome Gene Sets,6,Processing of Capped Intron-Containing Pre-mRNA,,-2.586589035260441,1.6298988621997472,3.0874270362283847,5157,154,678,33,4.867256637168142,0.8264037637526096,2962|3178|3183|3184|3185|4670|5094|5432|5441|5725|6428|6434|6629|6635|6636|9939|9972|10179|10181|10914|22826|23020|23636|23658|51503|51747|51759|55749|57461|58517|85437|153527|220988,GTF2F1|HNRNPA1|HNRNPC|HNRNPD|HNRNPF|HNRNPM|PCBP2|POLR2C|POLR2L|PTBP1|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|RBM8A|NUP153|RBM7|RBM5|PAPOLA|DNAJC8|SNRNP200|NUP62|LSM5|CWC15|LUC7L3|C9orf78|CCAR1|ISY1|RBM25|ZCRB1|ZMAT2|HNRNPA3,-0.5331172485838328,0,2,0,0,-9.808962354269068,2.2184734513274336,
1,0,0,-2.5815929632516106,0.0,0.0,CORUM:1181,M100,1,0,CORUM,33,C complex spliceosome,,-2.5815929632516106,2.2184734513274336,3.2995104518213076,5157,48,678,14,2.0648967551622417,0.5461394098805699,3178|3183|3185|4670|6629|6635|6636|9939|22913|23020|26986|51503|57461|220988,HNRNPA1|HNRNPC|HNRNPF|HNRNPM|SNRPB2|SNRPE|SNRPF|RBM8A|RALY|SNRNP200|PABPC1|CWC15|ISY1|HNRNPA3,-0.5331172485838328,0,2,0,0,-9.808962354269068,2.2184734513274336,
1,0,0,-2.2433960904733468,0.0,0.0,hsa03040,M100,1,0,KEGG Pathway,24,Spliceosome,,-2.2433960904733468,1.9015486725663715,2.911442244400187,5157,68,678,17,2.5073746312684366,0.6004552545050352,3178|3183|4670|6428|6434|6629|6635|6636|9939|23020|23658|29896|51503|57461|58517|153527|220988,HNRNPA1|HNRNPC|HNRNPM|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|RBM8A|SNRNP200|LSM5|TRA2A|CWC15|ISY1|RBM25|ZMAT2|HNRNPA3,-0.3548985784122049,0,2,0,0,-9.808962354269068,2.2184734513274336,
1,0,0,-8.537355734313708,0.0,0.0,R-HSA-9824446,M100,1,0,Reactome Gene Sets,6,Viral Infection Pathways,,-8.537355734313708,1.9015486725663715,6.434961432073656,5157,316,678,79,11.651917404129794,1.2322034375598823,142|483|567|821|1107|1213|2288|2957|2962|3178|3320|3840|3843|4089|5094|5119|5432|5441|5478|5610|5683|5690|5693|5713|5714|5715|5717|5781|5905|5978|6146|6155|6156|6158|6159|6161|6165|6167|6168|6188|6191|6223|6228|6235|6385|6635|6636|6827|6885|7329|7415|7520|7529|7534|7555|8065|9045|9349|9397|9611|9612|9908|9972|10197|11168|11198|23193|23367|23521|23636|25873|29082|51534|57506|84790|85437|140735|203068|340061,PARP1|ATP1B3|B2M|CANX|CHD3|CLTC|FKBP4|GTF2A1|GTF2F1|HNRNPA1|HSP90AA1|KPNA4|IPO5|SMAD4|PCBP2|CHMP1A|POLR2C|POLR2L|PPIA|EIF2AK2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PTPN11|RANGAP1|REST|RPL22|RPL27|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPS3|RPS4X|RPS19|RPS23|RPS29|SDC4|SNRPE|SNRPF|SUPT4H1|MAP3K7|UBE2I|VCP|XRCC5|YWHAB|YWHAZ|CNBP|CUL5|RPL14|RPL23|NMT2|NCOR1|NCOR2|G3BP2|NUP153|PSME3|PSIP1|SUPT16H|GANAB|LARP1|RPL13A|NUP62|RPL36|CHMP4A|VTA1|MAVS|TUBA1C|ZCRB1|DYNLL2|TUBB|STING1,-4.902933226294724,0,3,1,1,-8.537355734313708,1.9015486725663715,
1,0,0,-2.6648230000279303,0.0,0.0,R-HSA-162906,M100,1,0,Reactome Gene Sets,6,HIV Infection,,-2.6648230000279303,1.793913842043747,3.213056721779912,5157,106,678,25,3.687315634218289,0.72373913025751,567|2957|2962|5432|5441|5478|5683|5690|5693|5713|5714|5715|5717|5905|6827|7520|8065|9397|9972|10197|11168|11198|23636|29082|51534,B2M|GTF2A1|GTF2F1|POLR2C|POLR2L|PPIA|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|RANGAP1|SUPT4H1|XRCC5|CUL5|NMT2|NUP153|PSME3|PSIP1|SUPT16H|NUP62|CHMP4A|VTA1,-0.5347146750077191,0,3,0,0,-8.537355734313708,1.9015486725663715,
1,0,0,-4.842454492052926,0.0,0.0,hsa05010,M100,1,0,KEGG Pathway,24,Alzheimer disease,,-4.842454492052926,2.085569511846988,4.76031602242266,5157,124,678,34,5.014749262536873,0.8381810761126457,355|488|518|637|824|1345|2776|3552|3710|3845|4311|4700|4711|4731|4893|5481|5534|5610|5683|5690|5693|5713|5714|5715|5717|7381|8323|10105|10975|26100|55334|57142|84790|203068,FAS|ATP2A2|ATP5MC3|BID|CAPN2|COX6C|GNAQ|IL1A|ITPR3|KRAS|MME|NDUFA6|NDUFB5|NDUFV3|NRAS|PPID|PPP3R1|EIF2AK2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|UQCRB|FZD6|PPIF|UQCR11|WIPI2|SLC39A9|RTN4|TUBA1C|TUBB,-2.052286657341458,0,4,1,1,-4.842454492052926,5.070796460176991,
1,0,0,-4.583528069744599,0.0,0.0,hsa05014,M100,1,0,KEGG Pathway,24,Amyotrophic lateral sclerosis,,-4.583528069744599,2.057413317858697,4.598389172778884,5157,122,678,33,4.867256637168142,0.8264037637526096,60|310|518|637|1345|3178|3309|3710|4218|4700|4711|4731|5534|5683|5690|5693|5713|5714|5715|5717|5861|6428|7381|7415|9782|9972|10975|23636|26100|65018|84790|203068|220988,ACTB|ANXA7|ATP5MC3|BID|COX6C|HNRNPA1|HSPA5|ITPR3|RAB8A|NDUFA6|NDUFB5|NDUFV3|PPP3R1|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|RAB1A|SRSF3|UQCRB|VCP|MATR3|NUP153|UQCR11|NUP62|WIPI2|PINK1|TUBA1C|TUBB|HNRNPA3,-1.8281223412923426,0,4,0,0,-4.842454492052926,5.070796460176991,
1,0,0,-4.476782887640092,0.0,0.0,R-HSA-450408,M100,1,0,Reactome Gene Sets,6,AUF1 (hnRNP D0) binds and destabilizes mRNA,,-4.476782887640092,3.803097345132743,5.125781231811722,5157,22,678,11,1.6224188790560472,0.48519321469368204,1981|3184|5683|5690|5693|5713|5714|5715|5717|10197|26986,EIF4G1|HNRNPD|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3|PABPC1,-1.7535618425592372,0,4,0,0,-4.842454492052926,5.070796460176991,
1,0,0,-3.7839527927513803,0.0,0.0,hsa05022,M100,1,0,KEGG Pathway,24,Pathways of neurodegeneration - multiple diseases,,-3.7839527927513803,1.8487278761061947,4.018663389461088,5157,144,678,35,5.162241887905605,0.8497574245929861,355|488|518|637|824|1345|2776|3309|3552|3710|3845|4218|4700|4711|4731|4893|5481|5534|5683|5690|5693|5713|5714|5715|5717|5861|7381|7415|8323|10105|10975|26100|65018|84790|203068,FAS|ATP2A2|ATP5MC3|BID|CAPN2|COX6C|GNAQ|HSPA5|IL1A|ITPR3|KRAS|RAB8A|NDUFA6|NDUFB5|NDUFV3|NRAS|PPID|PPP3R1|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|RAB1A|UQCRB|VCP|FZD6|PPIF|UQCR11|WIPI2|PINK1|TUBA1C|TUBB,-1.1932077268550971,0,4,0,0,-4.842454492052926,5.070796460176991,
1,0,0,-3.783803206661361,0.0,0.0,R-HSA-450531,M100,1,0,Reactome Gene Sets,6,Regulation of mRNA stability by proteins that bind AU-rich elements,,-3.783803206661361,2.716498103666245,4.345361620176635,5157,42,678,15,2.2123893805309733,0.564882151911962,677|1981|3184|5683|5690|5693|5713|5714|5715|5717|7529|7534|8570|10197|26986,ZFP36L1|EIF4G1|HNRNPD|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|YWHAB|YWHAZ|KHSRP|PSME3|PABPC1,-1.1932077268550971,0,4,0,0,-4.842454492052926,5.070796460176991,
1,0,0,-3.5631927551978966,0.0,0.0,WP2059,M100,1,0,WikiPathways,27,Alzheimer's disease and miRNA effects,,-3.5631927551978966,2.044675992006851,3.955095823632038,5157,93,678,25,3.687315634218289,0.72373913025751,355|488|637|824|2776|3552|3710|3845|4311|4893|5481|5534|5610|5683|5690|5693|5713|5714|5715|8323|10105|26100|57142|84790|203068,FAS|ATP2A2|BID|CAPN2|GNAQ|IL1A|ITPR3|KRAS|MME|NRAS|PPID|PPP3R1|EIF2AK2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|FZD6|PPIF|WIPI2|RTN4|TUBA1C|TUBB,-1.05132543155538,0,4,0,0,-4.842454492052926,5.070796460176991,
1,0,0,-3.5631927551978966,0.0,0.0,WP5124,M100,1,0,WikiPathways,27,Alzheimer's disease,,-3.5631927551978966,2.044675992006851,3.955095823632038,5157,93,678,25,3.687315634218289,0.72373913025751,355|488|637|824|2776|3552|3710|3845|4311|4893|5481|5534|5610|5683|5690|5693|5713|5714|5715|8323|10105|26100|57142|84790|203068,FAS|ATP2A2|BID|CAPN2|GNAQ|IL1A|ITPR3|KRAS|MME|NRAS|PPID|PPP3R1|EIF2AK2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|FZD6|PPIF|WIPI2|RTN4|TUBA1C|TUBB,-1.05132543155538,0,4,0,0,-4.842454492052926,5.070796460176991,
1,0,0,-3.4813480737606395,0.0,0.0,R-HSA-5658442,M100,1,0,Reactome Gene Sets,6,Regulation of RAS by GAPs,,-3.4813480737606395,3.09882005899705,4.253820655937165,5157,27,678,11,1.6224188790560472,0.48519321469368204,3845|4893|5683|5690|5693|5713|5714|5715|5717|5921|10197,KRAS|NRAS|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|RASA1|PSME3,-1.0269723409723646,0,4,0,0,-4.842454492052926,5.070796460176991,
1,0,0,-3.4813480737606395,0.0,0.0,R-HSA-69563,M100,1,0,Reactome Gene Sets,6,p53-Dependent G1 DNA Damage Response,,-3.4813480737606395,3.09882005899705,4.253820655937165,5157,27,678,11,1.6224188790560472,0.48519321469368204,890|4193|5683|5690|5693|5713|5714|5715|5717|10197|51230,CCNA2|MDM2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3|PHF20,-1.0269723409723646,0,4,0,0,-4.842454492052926,5.070796460176991,
1,0,0,-3.4813480737606395,0.0,0.0,R-HSA-69580,M100,1,0,Reactome Gene Sets,6,p53-Dependent G1/S DNA damage checkpoint,,-3.4813480737606395,3.09882005899705,4.253820655937165,5157,27,678,11,1.6224188790560472,0.48519321469368204,890|4193|5683|5690|5693|5713|5714|5715|5717|10197|51230,CCNA2|MDM2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3|PHF20,-1.0269723409723646,0,4,0,0,-4.842454492052926,5.070796460176991,
1,0,0,-3.3386030550408776,0.0,0.0,hsa05020,M100,1,0,KEGG Pathway,24,Prion disease,,-3.3386030550408776,2.1297345132743364,3.834162082771251,5157,75,678,21,3.0973451327433628,0.6653463693106606,518|1345|3309|3552|3710|4700|4711|4731|5534|5683|5690|5693|5713|5714|5715|5717|7381|10105|10975|84790|203068,ATP5MC3|COX6C|HSPA5|IL1A|ITPR3|NDUFA6|NDUFB5|NDUFV3|PPP3R1|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|UQCRB|PPIF|UQCR11|TUBA1C|TUBB,-0.9051474277977428,0,4,0,0,-4.842454492052926,5.070796460176991,
1,0,0,-3.3187207257185842,0.0,0.0,R-HSA-69615,M100,1,0,Reactome Gene Sets,6,G1/S DNA Damage Checkpoints,,-3.3187207257185842,2.9881479140328695,4.1038561381321585,5157,28,678,11,1.6224188790560472,0.48519321469368204,890|4193|5683|5690|5693|5713|5714|5715|5717|10197|51230,CCNA2|MDM2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3|PHF20,-0.9051271577222907,0,4,0,0,-4.842454492052926,5.070796460176991,
1,0,0,-3.3156807880567274,0.0,0.0,R-HSA-9604323,M100,1,0,Reactome Gene Sets,6,Negative regulation of NOTCH4 signaling,,-3.3156807880567274,3.4227876106194692,4.223342756546508,5157,20,678,9,1.3274336283185841,0.439531264797975,5683|5690|5693|5713|5714|5715|5717|7534|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|YWHAZ|PSME3,-0.9051271577222907,0,4,0,0,-4.842454492052926,5.070796460176991,
